conn prev LSN,conn last LSN,page nr,nr in page,transaction num,this LSN,previous LSN,undo next LSN,data length,sequence nr,client index,record type,derived record type,transaction id,flag,is split?,redo operation,undo operation,deriv redo,deriv undo,redo offset,redo length,undo offset,undo length,target attribute,lcn to follow?,record offset,attribute offset,MFT cluster index,target VCN,target LCN,deriv inum,em_MFT seq value,em_USN usn,em_ATTR filename
1075689,1076206,5,10,,1075923,1075904,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349723024,0,,,
1075689,1076206,5,11,,1075934,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,5,12,,1075953,1075934,1075934,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,872,0,0,0,428,0,,872,
1075689,1076206,5,13,,1075975,1075953,1075953,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,5,14,,1075994,1075975,1075975,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,9,50,37,,,
1075689,1076206,5,15,,1076007,1075994,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349723024,0,,,
1075689,1076206,5,16,,1076018,0,0,120,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,40,80,40,24,1,56,56,2,9,50,37,,,
1075689,1076206,5,17,,1076039,1076018,1076018,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,5,18,,1076058,1076039,1076039,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,960,0,0,0,428,0,,960,
1075689,1076206,5,19,,1076080,1076058,1076058,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,5,20,,1076099,1076080,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3136,0,,,
1075689,1076206,5,21,,1076110,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,888,0,0,44,0,,,
1075689,1076206,5,22,,1076135,1076110,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3045117440,0,,,
1075689,1076206,5,23,,1076146,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,5,24,,1076165,1076146,1076146,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1048,0,0,0,428,0,,1048,
1075689,1076206,5,25,,1076187,1076165,1076165,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,5,26,,1076206,1076187,1076187,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,9,50,37,,,
1076206,1076714,6,1,,1076232,1076206,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349723024,0,,,
1076206,1076714,6,2,,1076243,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1076206,1076714,6,3,,1076260,1076243,1076243,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,1192,0,0,64,352,256,,,
1076206,1076714,6,4,,1076272,1076260,1076260,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1076206,1076714,6,5,,1076289,1076272,1076272,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,1192,0,0,0,288,0,,,
1076206,1076714,6,6,,1076301,1076289,1076289,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1200,0,0,0,288,0,,,
1076206,1076714,6,7,,1076366,1076301,1076301,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1200,0,0,64,352,256,,,
1076206,1076714,6,8,,1076431,1076366,1076366,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1076206,1076714,6,9,,1076448,1076431,1076431,480,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,440,24,1,424,0,2,2,599,9,,,
1076206,1076714,6,10,,1076514,1076448,1076448,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1076206,1076714,6,11,,1076526,1076514,1076514,120,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,80,120,0,24,1,504,0,2,2,599,9,,,
1076206,1076714,6,12,,1076547,1076526,1076526,80,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,40,80,0,24,1,624,0,2,2,599,9,,,
1076206,1076714,6,13,,1076563,1076547,1076547,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,1,48,1,24,1,624,32,2,2,599,9,,,
1076206,1076714,6,14,,1076576,1076563,1076563,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,504,0,2,2,599,9,,,
1076206,1076714,6,15,,1076593,1076576,1076576,480,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,440,480,0,384,1,0,0,0,0,565,0,,,
1076206,1076714,6,16,,1076659,1076593,1076593,128,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,88,128,0,24,1,424,0,2,2,599,9,,,
1076206,1076714,6,17,,1076681,1076659,1076659,80,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,40,80,0,384,1,0,424,0,0,565,0,,,
1076206,1076714,6,18,,1076697,1076681,1076681,88,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,48,88,0,424,1,0,496,0,0,354,0,,,
1076206,1076714,6,19,,1076714,1076697,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1077208,7,0,,1076725,0,0,48,0,0,1,transaction,24,1,True,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
0,1077208,7,1,,1076745,1076725,1076725,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,4,9,50,38,,,
0,1077208,7,2,,1076757,1076745,1076745,88,0,0,1,transaction,24,0,False,28,0,Open Non Resident Attribute,No-Operation,40,40,80,8,664,0,0,0,0,0,4182272393,0,,,
0,1077208,7,3,,1076774,1076757,1076757,40,0,0,1,transaction,24,6,False,0,0,No-Operation,No-Operation,40,0,40,0,664,0,0,0,0,0,4182271736,0,,,
0,1077208,7,4,,1076785,1076774,1076774,216,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,176,216,0,24,1,272,64,2,9,50,37,,,
0,1077208,7,5,,1076818,1076785,1076785,464,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,424,464,0,24,1,0,0,4,9,50,38,1,,
0,1077208,7,6,,1076882,1076818,1076818,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,7,7,,1076901,1076882,1076882,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1136,0,0,0,428,0,,1136,
0,1077208,7,8,,1076931,1076901,1076901,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,7,9,,1076950,1076931,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349098672,0,,,
0,1077208,7,10,,1076961,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,7,11,,1076980,1076961,1076961,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1288,0,0,0,428,0,,1288,
0,1077208,7,12,,1077010,1076980,1076980,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,7,13,,1077029,1077010,1077010,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,4,9,50,38,,,
0,1077208,7,14,,1077042,1077029,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349098672,0,,,
0,1077208,7,15,,1077053,0,0,120,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,40,80,40,24,1,56,56,4,9,50,38,,,
0,1077208,7,16,,1077074,1077053,1077053,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,7,17,,1077093,1077074,1077074,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1440,0,0,0,428,0,,1440,
0,1077208,7,18,,1077123,1077093,1077093,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,7,19,,1077142,1077123,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2656,0,,,
0,1077208,7,20,,1077153,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,272,64,2,9,50,37,,,
0,1077208,7,21,,1077178,1077153,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3045117440,0,,,
0,1077208,7,22,,1077189,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,7,23,,1077208,1077189,1077189,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1592,0,0,0,428,0,,1592,
1077208,1077735,8,0,,1077238,1077208,1077208,104,0,0,1,transaction,24,1,True,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077208,1077735,8,1,,1077265,1077238,1077238,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,4,9,50,38,,,
1077208,1077735,8,2,,1077278,1077265,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349098672,0,,,
1077208,1077735,8,3,,1077289,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1077208,1077735,8,4,,1077306,1077289,1077289,56,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,12,40,12,344,1,1412,0,0,64,352,256,,,
1077208,1077735,8,5,,1077319,1077306,1077306,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1077208,1077735,8,6,,1077336,1077319,1077319,56,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,12,40,12,344,1,1412,0,0,0,288,0,,,
1077208,1077735,8,7,,1077349,1077336,1077336,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1424,0,0,0,288,0,,,
1077208,1077735,8,8,,1077414,1077349,1077349,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1424,0,0,64,352,256,,,
1077208,1077735,8,9,,1077479,1077414,1077414,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1077208,1077735,8,10,,1077496,1077479,1077479,80,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,40,80,0,384,1,0,464,0,0,565,0,,,
1077208,1077735,8,11,,1077512,1077496,1077496,88,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,48,88,0,424,1,0,496,0,0,354,0,,,
1077208,1077735,8,12,,1077529,1077512,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1077208,1077735,8,13,,1077540,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1077208,1077735,8,14,,1077552,1077540,1077540,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,6,9,50,39,,,
1077208,1077735,8,15,,1077564,1077552,1077552,88,0,0,1,transaction,24,0,False,28,0,Open Non Resident Attribute,No-Operation,40,40,80,8,704,0,0,0,0,0,4182272393,0,,,
1077208,1077735,8,16,,1077581,1077564,1077564,40,0,0,1,transaction,24,6,False,0,0,No-Operation,No-Operation,40,0,40,0,704,0,0,0,0,0,4182271736,0,,,
1077208,1077735,8,17,,1077592,1077581,1077581,144,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,104,144,0,24,1,336,64,4,9,50,38,,,
1077208,1077735,8,18,,1077616,1077592,1077592,336,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,296,336,0,24,1,0,0,6,9,50,39,1,,
1077208,1077735,8,19,,1077664,1077616,1077616,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077208,1077735,8,20,,1077683,1077664,1077664,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1744,0,0,0,428,0,,1744,
1077208,1077735,8,21,,1077705,1077683,1077683,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077208,1077735,8,22,,1077724,1077705,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077208,1077735,8,23,,1077735,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,0,,1077754,1077735,1077735,128,0,0,1,transaction,24,5,True,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1832,0,0,0,428,0,,1832,
1077735,1078256,9,1,,1077784,1077754,1077754,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,2,,1077803,1077784,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077735,1078256,9,3,,1077814,0,0,40,0,0,1,transaction,24,6,False,7,7,Update Resident Value,Update Resident Value,40,65,40,0,24,1,264,24,6,9,50,39,,,
1077735,1078256,9,4,,1077825,1077814,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1077735,1078256,9,5,,1077836,0,0,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
1077735,1078256,9,6,,1077849,1077836,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,72,0,,,
1077735,1078256,9,7,,1077860,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,336,64,4,9,50,38,,,
1077735,1078256,9,8,,1077885,1077860,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1077735,1078256,9,9,,1077896,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,10,,1077915,1077896,1077896,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1920,0,0,0,428,0,,1920,
1077735,1078256,9,11,,1077937,1077915,1077915,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,12,,1077956,1077937,1077937,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
1077735,1078256,9,13,,1077969,1077956,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077735,1078256,9,14,,1077980,0,0,152,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,56,96,56,24,1,56,40,6,9,50,39,,,
1077735,1078256,9,15,,1078005,1077980,1077980,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,16,,1078024,1078005,1078005,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2008,0,0,0,428,0,,2008,
1077735,1078256,9,17,,1078046,1078024,1078024,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,18,,1078065,1078046,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2088,0,,,
1077735,1078256,9,19,,1078076,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,336,64,4,9,50,38,,,
1077735,1078256,9,20,,1078101,1078076,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3035532288,0,,,
1077735,1078256,9,21,,1078112,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,22,,1078131,1078112,1078112,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2096,0,0,0,428,0,,2096,
1077735,1078256,9,23,,1078153,1078131,1078131,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,24,,1078172,1078153,1078153,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
1077735,1078256,9,25,,1078185,1078172,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077735,1078256,9,26,,1078196,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,27,,1078215,1078196,1078196,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2184,0,0,0,428,0,,2184,
1077735,1078256,9,28,,1078237,1078215,1078215,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,9,29,,1078256,1078237,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
0,1078449,10,1,,1078280,0,0,40,0,0,1,transaction,24,6,False,7,7,Update Resident Value,Update Resident Value,40,64,40,0,24,1,264,89,6,9,50,39,,,
0,1078449,10,2,,1078291,1078280,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1078449,10,3,,1078302,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,6,9,50,39,,,
0,1078449,10,4,,1078329,1078302,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,72,0,,,
0,1078449,10,5,,1078340,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,336,64,4,9,50,38,,,
0,1078449,10,6,,1078365,1078340,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1078449,10,7,,1078376,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1078449,10,8,,1078395,1078376,1078376,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2272,0,0,0,428,0,,2272,
0,1078449,10,9,,1078417,1078395,1078395,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1078449,10,10,,1078436,1078417,1078417,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
0,1078449,10,11,,1078449,1078436,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1071090,1071148,11,1,,1071112,1071090,1071090,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,0,8,49,32,,,
1071090,1071148,11,2,,1071124,1071112,1071090,48,0,0,1,transaction,24,0,False,3,1,Deallocate File Record Segment,Compensation Log Record,40,8,48,0,24,1,0,0,0,8,49,32,,,
1071090,1071148,11,3,,1071136,1071124,0,48,0,0,1,transaction,24,0,False,22,1,Clear Bits in Nonresident Bitmap,Compensation Log Record,40,8,48,8,144,1,0,0,0,0,596,0,,,
1071090,1071148,11,4,,1071148,1071136,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,127,31,0,0,3002094008,0,,,
,1086165
,1082397
,1067501
1067501,1067985,20,0,,1067513,1067501,1067501,48,0,0,1,transaction,24,3,True,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,6,6,47,27,,,
1067501,1067985,20,1,,1067533,1067513,1067513,144,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,104,144,0,24,1,360,360,6,2,599,11,,,
1067501,1067985,20,2,,1067557,1067533,1067533,312,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,272,312,0,24,1,0,0,6,6,47,27,1,,
1067501,1067985,20,3,,1067602,1067557,1067557,120,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,80,120,0,24,1,264,0,6,6,47,27,,,
1067501,1067985,20,4,,1067623,1067602,1067602,392,0,0,1,transaction,24,2,False,0,2,No-Operation,Initialize File Record Segment,40,0,40,352,24,1,0,0,6,6,47,27,,,
1067501,1067985,20,5,,1067678,1067623,1067623,392,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,352,392,0,24,1,0,0,6,6,47,27,1,,
1067501,1067985,20,6,,1067733,1067678,1067678,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1067501,1067985,20,7,,1067745,1067733,1067733,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,0,7,48,28,,,
